t_sec,timestamp,seq,solenoids,P_0,P_1,P_2,P_3
-9.731995,104058637,1660,0,-5.76,-3.05,-2.77,-2.96
-9.163995,104626637,1670,0,-6.0,-3.05,-2.77,-2.87
-8.027995,105762637,1690,0,-6.0,-2.87,-2.68,-2.87
-7.457705,106332927,1700,0,-6.0,-2.96,-2.68,-2.87
-6.889995,106900637,1710,0,-6.0,-2.96,-2.68,-2.96
-6.321995,107468637,1720,0,-6.0,-2.96,-2.77,-2.77
-5.753995,108036637,1730,0,-5.76,-2.96,-2.68,-2.87
-5.185995,108604637,1740,0,-5.76,-2.96,-2.77,-2.87
-4.617995,109172637,1750,0,-5.76,-2.87,-2.68,-2.77
-4.049995,109740637,1760,0,-5.76,-2.96,-2.77,-2.96
-3.481995,110308637,1770,0,-5.76,-3.05,-2.68,-2.87
-2.913997,110876635,1780,0,-6.0,-3.05,-2.77,-2.87
-2.345997,111444635,1790,0,-6.0,-3.05,-2.68,-2.87
-1.777995,112012637,1800,0,-6.0,-3.05,-2.68,-2.87
-1.207653,112582979,1810,0,-6.0,-3.15,-2.77,-2.96
-0.639995,113150637,1820,0,-5.76,-3.05,-2.77,-2.96
-0.071995,113718637,1830,0,-5.76,-2.96,-2.68,-2.96
0.496005,114286637,1840,0,-6.0,-2.96,-2.68,-2.87
1.064005,114854637,1850,0,-5.76,-3.05,-2.77,-2.96
1.632005,115422637,1860,0,-6.0,-3.15,-2.87,-2.96
2.200003,115990635,1870,0,-6.0,-3.05,-2.77,-2.87
2.768005,116558637,1880,0,-5.76,-2.87,-2.68,-2.87
3.336005,117126637,1890,0,-6.23,-2.96,-2.68,-2.87
3.904003,117694635,1900,0,-6.0,-3.05,-2.68,-2.96
5.040003,118830635,1920,0,-6.23,-3.05,-2.77,-2.87
5.611782,119402414,1930,0,-6.0,-3.15,-2.77,-2.96
6.180005,119970637,1940,0,-6.0,-2.96,-2.68,-2.96
6.748003,120538635,1950,0,-5.76,-3.05,-2.77,-2.96
7.316005,121106637,1960,0,-6.0,-3.05,-2.77,-2.96
7.884005,121674637,1970,0,-6.0,-3.05,-2.68,-2.96
8.452005,122242637,1980,0,-6.23,-3.05,-2.68,-2.87
9.020003,122810635,1990,0,-6.0,-3.05,-2.68,-2.87
9.588005,123378637,2000,0,-6.0,-2.96,-2.77,-2.96
10.156005,123946637,2010,0,-6.0,-3.15,-2.68,-2.87
10.724005,124514637,2020,0,-6.0,-2.96,-2.68,-2.96
11.292005,125082637,2030,0,-6.0,-2.96,-2.77,-2.96
11.862343,125652975,2040,0,-5.76,-3.15,-2.77,-3.05
12.430003,126220635,2050,0,-6.0,-3.15,-2.77,-2.96
12.998005,126788637,2060,0,-6.0,-3.05,-2.59,-2.87
13.566005,127356637,2070,0,-6.0,-3.05,-2.77,-2.87
14.134005,127924637,2080,0,-6.0,-3.05,-2.77,-2.96
14.702003,128492635,2090,0,-6.0,-2.96,-2.77,-2.96
15.270003,129060635,2100,0,-6.0,-3.05,-2.68,-2.96
15.838005,129628637,2110,0,-6.0,-3.05,-2.68,-2.87
16.406005,130196637,2120,0,-6.0,-2.96,-2.77,-2.96
16.974005,130764637,2130,0,-6.0,-3.05,-2.68,-2.87
17.542005,131332637,2140,0,-6.0,-3.05,-2.68,-2.96
18.1123,131902932,2150,0,-6.0,-2.96,-2.68,-2.87
18.680005,132470637,2160,0,-5.76,-2.96,-2.77,-2.87
19.248003,133038635,2170,0,-6.0,-2.87,-2.68,-2.87
19.816003,133606635,2180,0,-5.76,-2.96,-2.77,-2.87
20.952401,134743033,2200,0,-5.76,-3.05,-2.77,-2.87
21.520005,135310637,2210,0,-6.23,-2.96,-2.59,-3.05
22.088005,135878637,2220,0,-6.0,-2.96,-2.68,-2.87
22.656005,136446637,2230,0,-6.0,-2.96,-2.68,-2.87
23.224005,137014637,2240,0,-6.0,-2.87,-2.77,-2.96
23.792003,137582635,2250,0,-6.0,-2.96,-2.77,-2.87
24.360005,138150637,2260,0,-5.53,-3.05,-2.77,-2.77
24.930005,138720637,2270,0,-5.76,-2.96,-2.77,-2.87
25.498005,139288637,2280,0,-6.0,-3.05,-2.77,-2.87
26.066005,139856637,2290,0,-6.0,-2.96,-2.68,-2.87
26.634003,140424635,2300,0,-6.0,-3.05,-2.68,-2.77
27.202005,140992637,2310,0,-6.0,-2.96,-2.59,-2.87
27.770005,141560637,2320,0,-5.76,-2.96,-2.77,-2.77
28.338005,142128637,2330,0,-6.0,-2.87,-2.59,-2.87
28.906005,142696637,2340,0,-6.0,-3.05,-2.59,-2.87
29.474003,143264635,2350,0,-6.0,-2.87,-2.68,-2.87
30.042005,143832637,2360,0,-5.76,-2.96,-2.59,-2.87
30.610005,144400637,2370,0,-5.76,-2.87,-2.77,-2.77
31.180565,144971197,2380,0,-6.0,-2.96,-2.68,-2.77
31.748003,145538635,2390,0,-5.76,-2.96,-2.59,-2.77
32.884005,146674637,2410,0,-6.0,-3.05,-2.77,-2.96
33.452003,147242635,2420,0,-5.76,-3.05,-2.59,-2.96
34.020005,147810637,2430,0,-5.76,-2.96,-2.68,-2.87
34.588003,148378635,2440,0,-6.0,-2.96,-2.77,-2.87
35.156005,148946637,2450,0,-5.76,-2.96,-2.77,-2.87
35.724005,149514637,2460,0,-6.0,-2.96,-2.68,-2.87
36.292003,150082635,2470,0,-6.0,-3.05,-2.68,-2.96
36.860003,150650635,2480,0,-5.53,-2.96,-2.68,-2.87
37.430371,151221003,2490,0,-6.0,-2.96,-2.68,-2.87
37.998003,151788635,2500,0,-6.0,-2.96,-2.68,-2.87
38.566005,152356637,2510,0,-6.0,-3.05,-2.68,-2.87
39.134003,152924635,2520,0,-5.76,-2.96,-2.68,-2.87
39.702005,153492637,2530,0,-5.76,-2.96,-2.68,-2.87
40.270003,154060635,2540,0,-6.0,-3.05,-2.59,-2.96
40.838003,154628635,2550,0,-6.0,-2.87,-2.68,-2.96
41.406005,155196637,2560,0,-6.0,-2.87,-2.68,-2.68
42.542005,156332637,2580,0,-6.23,-3.05,-2.68,-2.87
43.110005,156900637,2590,0,-6.0,-3.05,-2.68,-2.96
43.680367,157470999,2600,0,-5.76,-2.87,-2.68,-2.87
44.248005,158038637,2610,0,-6.0,-3.05,-2.68,-2.87
44.816005,158606637,2620,0,-6.0,-2.87,-2.59,-2.77
45.384005,159174637,2630,0,-5.76,-2.77,-2.68,-2.77
45.952005,159742637,2640,0,-5.76,-2.96,-2.59,-2.77
46.520003,160310635,2650,0,-5.76,-2.96,-2.68,-2.96
47.088003,160878635,2660,0,-5.76,-3.05,-2.68,-2.87
47.656003,161446635,2670,0,-6.0,-3.05,-2.87,-2.77
48.224005,162014637,2680,0,-6.23,-2.96,-2.77,-2.87
48.792005,162582637,2690,0,-6.0,-3.05,-2.77,-2.87
49.360005,163150637,2700,0,-6.23,-2.96,-2.77,-2.87
49.928005,163718637,2710,0,-6.23,-3.05,-2.77,-2.96
50.498332,164288964,2720,0,-6.0,-3.05,-2.68,-2.96
51.066003,164856635,2730,0,-6.0,-2.96,-2.68,-2.96
51.634005,165424637,2740,0,-6.0,-2.96,-2.77,-2.87
52.202005,165992637,2750,0,-6.0,-3.05,-2.77,-2.96
52.770005,166560637,2760,0,-6.23,-3.05,-2.68,-2.96
53.338005,167128637,2770,0,-6.0,-3.05,-2.77,-2.96
53.906005,167696637,2780,0,-5.76,-3.15,-2.77,-2.96
54.474005,168264637,2790,0,-6.0,-2.96,-2.87,-2.87
55.042003,168832635,2800,0,-6.23,-2.96,-2.87,-2.87
55.610005,169400637,2810,0,-6.0,-3.05,-2.77,-2.87
56.178003,169968635,2820,0,-6.23,-2.96,-2.77,-3.05
56.748592,170539224,2830,0,-6.0,-3.05,-2.68,-2.96
57.317003,171107635,2840,0,-6.0,-3.05,-2.77,-2.96
57.885003,171675635,2850,0,-5.76,-3.05,-2.68,-2.87
58.453003,172243635,2860,0,-6.0,-3.05,-2.77,-2.96
59.021003,172811635,2870,0,-6.0,-3.05,-2.59,-2.87
59.589003,173379635,2880,0,-5.76,-3.15,-2.68,-2.96
60.157005,173947637,2890,0,-6.0,-3.05,-2.68,-2.87
60.725005,174515637,2900,0,-5.76,-2.87,-2.77,-2.87
61.293005,175083637,2910,0,-6.0,-3.05,-2.77,-2.96
61.861005,175651637,2920,0,-6.0,-2.96,-2.87,-2.96
62.9994,176790032,2940,0,-5.76,-3.05,-2.68,-2.96
63.567005,177357637,2950,0,-6.0,-3.05,-2.77,-2.87
64.135003,177925635,2960,0,-5.53,-3.05,-2.68,-2.87
64.703005,178493637,2970,0,-6.0,-2.96,-2.68,-3.05
65.839005,179629637,2990,0,-6.0,-3.05,-2.77,-3.05
66.407005,180197637,3000,0,-5.76,-2.96,-2.77,-2.87
66.975003,180765635,3010,0,-6.0,-2.87,-2.68,-2.96
67.543005,181333637,3020,0,-5.76,-2.96,-2.68,-2.77
68.111005,181901637,3030,0,-6.0,-2.96,-2.68,-2.96
68.679005,182469637,3040,0,-6.0,-2.96,-2.68,-2.96
69.247003,183037635,3050,0,-6.0,-2.87,-2.68,-2.87
69.817381,183608013,3060,0,-6.0,-2.96,-2.68,-2.96
70.385005,184175637,3070,0,-5.76,-2.96,-2.68,-2.96
70.953005,184743637,3080,0,-6.0,-3.05,-2.68,-2.87
71.521005,185311637,3090,0,-6.0,-3.05,-2.87,-2.87
72.089003,185879635,3100,0,-6.23,-3.05,-2.68,-2.96
72.657003,186447635,3110,0,-6.23,-2.96,-2.77,-2.96
73.225005,187015637,3120,0,-6.0,-3.05,-2.68,-2.87
73.793005,187583637,3130,0,-6.0,-2.96,-2.68,-2.77
74.361005,188151637,3140,0,-6.0,-2.96,-2.59,-2.87
74.929005,188719637,3150,0,-5.76,-3.05,-2.68,-2.87
75.497005,189287637,3160,0,-5.76,-3.15,-2.68,-2.87
76.067366,189857998,3170,0,-6.0,-3.05,-2.68,-2.77
76.635005,190425637,3180,0,-6.0,-2.96,-2.77,-2.87
77.203005,190993637,3190,0,-6.0,-3.05,-2.68,-2.87
77.771005,191561637,3200,0,-6.0,-3.05,-2.77,-2.96
78.339005,192129637,3210,0,-5.76,-3.05,-2.77,-2.77
78.907005,192697637,3220,0,-6.23,-2.96,-2.68,-2.87
79.475005,193265637,3230,0,-6.0,-3.05,-2.68,-2.96
80.043005,193833637,3240,0,-6.0,-2.96,-2.77,-2.87
80.611005,194401637,3250,0,-6.0,-3.05,-2.68,-2.87
81.179005,194969637,3260,0,-6.0,-3.05,-2.68,-2.87
81.747005,195537637,3270,0,-5.76,-3.05,-2.77,-2.87
82.317614,196108246,3280,0,-5.76,-3.05,-2.77,-2.87
82.886003,196676635,3290,0,-6.0,-3.05,-2.77,-2.96
83.454005,197244637,3300,0,-6.0,-3.15,-2.68,-2.96
84.022005,197812637,3310,0,-6.0,-3.05,-2.77,-2.87
84.590003,198380635,3320,0,-6.0,-2.96,-2.77,-2.87
85.158003,198948635,3330,0,-6.0,-3.05,-2.68,-2.87
85.726005,199516637,3340,0,-6.0,-3.05,-2.77,-2.96
86.294005,200084637,3350,0,-6.0,-2.96,-2.77,-2.96
86.862005,200652637,3360,0,-6.23,-3.05,-2.68,-2.96
87.430003,201220635,3370,0,-6.0,-3.15,-2.68,-2.96
87.998003,201788635,3380,0,-6.0,-3.05,-2.77,-2.96
88.566003,202356635,3390,0,-6.0,-2.96,-2.68,-2.96
89.136003,202926635,3400,0,-6.0,-2.96,-2.68,-2.96
89.704005,203494637,3410,0,-6.0,-3.05,-2.77,-2.87
90.272005,204062637,3420,0,-6.0,-3.05,-2.77,-2.87
90.840003,204630635,3430,0,-6.0,-3.15,-2.59,-2.96
91.408003,205198635,3440,0,-5.76,-2.96,-2.68,-2.96
91.976003,205766635,3450,0,-6.0,-3.05,-2.77,-2.77
92.544005,206334637,3460,0,-6.0,-3.05,-2.77,-2.96
93.112003,206902635,3470,0,-6.0,-3.05,-2.77,-2.96
93.680005,207470637,3480,0,-6.0,-2.96,-2.77,-2.96
94.248005,208038637,3490,0,-6.0,-3.05,-2.77,-2.96
94.816005,208606637,3500,0,-6.0,-3.05,-2.68,-2.96
95.386415,209177047,3510,0,-6.0,-2.96,-2.77,-2.87
95.954005,209744637,3520,0,-6.0,-2.96,-2.77,-2.96
96.522003,210312635,3530,0,-6.23,-3.05,-2.77,-2.87
97.090005,210880637,3540,0,-6.0,-2.96,-2.77,-3.05
97.658005,211448637,3550,0,-6.0,-3.05,-2.77,-2.96
98.226005,212016637,3560,0,-6.0,-2.96,-2.77,-2.96
98.794005,212584637,3570,0,-6.0,-3.05,-2.68,-2.96
99.362003,213152635,3580,0,-6.23,-2.96,-2.77,-2.96
99.930005,213720637,3590,0,-6.0,-3.05,-2.77,-2.96
100.498003,214288635,3600,0,-6.0,-3.05,-2.77,-2.87
101.066005,214856637,3610,0,-6.0,-3.05,-2.68,-2.96
101.636396,215427028,3620,0,-6.0,-3.05,-2.68,-2.87
102.204003,215994635,3630,0,-6.0,-2.96,-2.68,-2.96
102.772005,216562637,3640,0,-5.76,-2.96,-2.77,-2.87
103.340005,217130637,3650,0,-6.0,-2.87,-2.77,-2.96
103.908005,217698637,3660,0,-6.0,-3.05,-2.68,-2.96
104.476005,218266637,3670,0,-5.76,-3.05,-2.77,-2.87
105.044005,218834637,3680,0,-5.76,-3.05,-2.68,-2.87
105.612003,219402635,3690,0,-6.0,-3.15,-2.68,-2.96
106.180005,219970637,3700,0,-6.0,-2.96,-2.68,-2.87
106.748005,220538637,3710,0,-5.76,-3.15,-2.68,-2.87
107.316005,221106637,3720,0,-6.0,-3.05,-2.59,-2.96
107.96196,221752592,3730,0,-6.0,-2.96,-2.77,-2.87
108.530003,222320635,3740,0,-6.23,-3.05,-2.68,-2.87
109.098005,222888637,3750,0,-6.0,-3.05,-2.77,-2.87
109.666005,223456637,3760,0,-6.0,-2.96,-2.77,-2.96
110.234005,224024637,3770,0,-6.23,-3.15,-2.77,-2.77
110.802005,224592637,3780,0,-5.76,-3.15,-2.59,-2.96
111.370005,225160637,3790,0,-5.76,-3.05,-2.68,-2.87
111.938005,225728637,3800,0,-6.0,-2.96,-2.68,-2.96
112.506005,226296637,3810,0,-6.0,-2.96,-2.59,-2.87
113.074005,226864637,3820,0,-6.0,-2.87,-2.68,-2.96
113.642005,227432637,3830,0,-6.0,-2.96,-2.68,-2.96
114.210003,228000635,3840,0,-5.76,-2.96,-2.68,-2.87
114.780524,228571156,3850,0,-6.0,-2.96,-2.77,-2.96
115.348003,229138635,3860,0,-6.0,-3.05,-2.77,-2.87
115.916003,229706635,3870,0,-6.0,-2.96,-2.68,-2.96
117.620003,231410635,3900,0,-6.0,-2.96,-2.77,-2.96
118.756005,232546637,3920,0,-6.0,-2.96,-2.68,-2.96
119.324003,233114635,3930,0,-5.76,-3.05,-2.77,-2.87
119.892003,233682635,3940,0,-6.0,-2.96,-2.77,-2.87
120.460005,234250637,3950,0,-6.0,-2.96,-2.68,-2.96
121.030494,234821126,3960,0,-5.76,-2.96,-2.77,-2.96
121.598003,235388635,3970,0,-2.25,-3.05,-2.77,-2.87
122.166003,235956635,3980,0,20.72,-3.05,-2.68,-2.87
122.734005,236524637,3990,0,65.72,-2.96,-2.77,-2.96
123.302003,237092635,4000,0,69.94,-2.96,-2.68,-2.96
123.870003,237660635,4010,0,66.43,-2.96,-2.68,-2.96
124.438005,238228637,4020,0,65.26,-2.96,-2.87,-2.96
125.006003,238796635,4030,0,65.02,-2.96,-2.77,-2.96
125.574007,239364639,4040,0,65.26,-2.96,-2.77,-2.87
126.142003,239932635,4050,0,65.02,-2.96,-2.68,-2.96
126.710005,240500637,4060,0,65.26,-3.05,-2.68,-2.96
127.280428,241071060,4070,0,65.26,-3.05,-2.68,-2.96
127.848003,241638635,4080,0,65.49,-2.96,-2.77,-2.96
128.416003,242206635,4090,0,65.49,-3.05,-2.68,-2.87
128.984003,242774635,4100,0,65.72,-2.96,-2.77,-2.96
129.552007,243342639,4110,0,65.96,-3.05,-2.77,-2.96
130.120007,243910639,4120,0,65.96,-2.96,-2.77,-2.87
130.688007,244478639,4130,0,66.19,-3.05,-2.77,-2.87
131.256007,245046639,4140,0,66.43,-3.05,-2.68,-2.96
131.824007,245614639,4150,0,66.43,-3.05,-2.77,-2.96
132.392007,246182639,4160,0,66.66,-2.96,-2.68,-2.87
132.960007,246750639,4170,0,66.66,-2.96,-2.77,-2.96
133.528007,247318639,4180,0,66.9,-3.05,-2.68,-2.96
134.098648,247889280,4190,0,67.13,-3.05,-2.77,-2.96
134.667007,248457639,4200,0,67.13,-2.96,-2.77,-2.96
135.235007,249025639,4210,0,67.36,-2.96,-2.77,-2.96
135.803007,249593639,4220,0,67.36,-3.05,-2.68,-2.96
136.371007,250161639,4230,0,67.6,-2.96,-2.77,-2.87
136.939006,250729638,4240,0,67.83,-2.96,-2.77,-2.96
138.075007,251865639,4260,0,68.07,-3.05,-2.77,-2.87
138.643007,252433639,4270,0,68.07,-3.05,-2.77,-2.96
139.211007,253001639,4280,0,68.3,-3.05,-2.68,-2.96
139.779007,253569639,4290,0,68.3,-3.05,-2.77,-2.87
140.349507,254140139,4300,0,68.54,-3.05,-2.68,-2.96
140.917007,254707639,4310,0,68.54,-3.05,-2.77,-2.96
141.485007,255275639,4320,0,68.77,-3.15,-2.77,-2.87
142.053007,255843639,4330,0,68.77,-2.96,-2.77,-2.96
142.621005,256411637,4340,0,68.54,-2.96,-2.77,-2.96
143.189005,256979637,4350,0,68.3,-2.96,-2.77,-2.96
143.757002,257547634,4360,0,65.49,-3.05,-2.77,-2.96
144.325002,258115634,4370,0,62.44,-3.05,-2.77,-2.96
144.893007,258683639,4380,0,59.63,-3.05,-2.77,-2.96
145.461007,259251639,4390,0,57.05,-2.96,-2.68,-2.87
146.029005,259819637,4400,0,54.71,-3.05,-2.68,-2.96
146.599478,260390110,4410,0,52.13,-3.05,-2.77,-2.96
147.167007,260957639,4420,0,50.25,-2.96,-2.68,-2.96
147.735007,261525639,4430,0,48.15,-2.96,-2.68,-2.96
148.303007,262093639,4440,0,46.04,-2.96,-2.68,-2.96
148.871007,262661639,4450,0,44.16,-3.05,-2.77,-2.87
149.439007,263229639,4460,0,42.29,-2.96,-2.68,-2.96
150.007005,263797637,4470,0,40.41,-2.96,-2.77,-2.87
151.143007,264933639,4490,0,37.13,-3.05,-2.77,-2.87
151.711007,265501639,4500,0,35.49,-3.05,-2.77,-2.96
152.279007,266069639,4510,0,34.08,-2.96,-2.77,-2.87
152.847007,266637639,4520,0,32.68,-2.96,-2.68,-2.87
153.417007,267207639,4530,0,31.27,-2.96,-2.77,-2.87
153.985007,267775639,4540,0,30.1,-3.05,-2.68,-2.96
154.553007,268343639,4550,0,28.93,-2.96,-2.77,-2.96
155.121007,268911639,4560,0,27.52,-2.96,-2.77,-2.96
155.689007,269479639,4570,0,26.35,-2.96,-2.77,-2.96
156.257007,270047639,4580,0,25.41,-3.05,-2.77,-2.87
156.825007,270615639,4590,0,24.0,-2.96,-2.77,-2.96
157.393007,271183639,4600,0,23.3,-3.05,-2.77,-2.87
157.961007,271751639,4610,0,22.36,-2.96,-2.77,-2.96
158.529007,272319639,4620,0,21.19,-3.05,-2.77,-2.96
159.097007,272887639,4630,0,20.25,-2.96,-2.68,-2.96
159.667717,273458349,4640,0,19.32,-3.05,-2.77,-2.96
161.372007,275162639,4670,0,17.21,-2.96,-2.68,-2.96
161.940007,275730639,4680,0,16.5,-2.96,-2.77,-2.87
162.508007,276298639,4690,0,15.57,-3.05,-2.77,-2.87
163.076007,276866639,4700,0,14.86,-3.05,-2.77,-2.87
163.644007,277434639,4710,0,14.16,-3.05,-2.77,-2.96
164.212007,278002639,4720,0,13.46,-3.05,-2.77,-2.96
164.780007,278570639,4730,0,12.75,-2.96,-2.68,-2.96
165.348007,279138639,4740,0,12.29,-2.96,-2.68,-2.87
165.918537,279709169,4750,0,11.82,-2.96,-2.68,-2.96
166.486007,280276639,4760,0,11.11,-2.96,-2.68,-2.96
167.054007,280844639,4770,0,10.41,-2.96,-2.77,-2.87
167.622007,281412639,4780,0,9.94,-3.05,-2.77,-2.87
168.190007,281980639,4790,0,9.71,-3.05,-2.77,-2.96
168.758007,282548639,4800,0,9.0,-3.05,-2.87,-2.87
169.326007,283116639,4810,0,8.77,-3.05,-2.87,-2.87
169.894007,283684639,4820,0,8.3,-3.05,-2.77,-2.87
170.462007,284252639,4830,0,7.83,-2.96,-2.68,-2.96
171.030007,284820639,4840,0,7.36,-3.05,-2.77,-2.96
171.598005,285388637,4850,0,6.89,-2.96,-2.77,-2.87
172.16853,285959162,4860,0,6.43,-3.05,-2.68,-2.87
172.736007,286526639,4870,0,6.19,-2.96,-2.77,-2.96
173.304007,287094639,4880,0,5.72,-3.05,-2.77,-2.96
173.872007,287662639,4890,0,5.49,-3.05,-2.77,-2.96
175.576005,289366637,4920,0,4.32,-3.05,-2.77,-2.87
176.144007,289934639,4930,0,4.08,-2.96,-2.68,-2.96
176.712007,290502639,4940,0,3.85,-3.05,-2.68,-2.96
177.280007,291070639,4950,0,3.38,-2.96,-2.77,-2.96
177.848005,291638637,4960,0,3.14,-3.05,-2.77,-2.87
178.416007,292206639,4970,0,2.91,-2.96,-2.68,-2.96
178.9865,292777132,4980,0,2.91,-2.96,-2.68,-2.87
179.554005,293344637,4990,0,2.44,-3.05,-2.77,-2.96
180.122007,293912639,5000,0,2.21,-3.05,-2.77,-2.96
181.826007,295616639,5030,0,1.5,-3.05,-2.77,-2.96
182.394007,296184639,5040,0,1.03,-3.05,-2.68,-2.96
182.962007,296752639,5050,0,1.03,-3.05,-2.77,-2.96
183.530007,297320639,5060,0,0.8,-3.05,-2.87,-2.96
184.098007,297888639,5070,0,0.8,-2.96,-2.77,-2.87
184.666007,298456639,5080,0,0.33,-3.05,-2.77,-2.87
185.236747,299027379,5090,0,0.1,-3.05,-2.77,-2.87
185.805005,299595637,5100,0,0.1,-2.96,-2.77,-2.96
186.373006,300163638,5110,0,0.1,-2.96,-2.77,-2.87
186.941005,300731637,5120,0,-0.14,-2.96,-2.68,-2.96
187.509005,301299637,5130,0,-0.37,-2.96,-2.68,-2.96
188.077005,301867637,5140,0,-0.61,-3.05,-2.77,-2.96
188.645005,302435637,5150,0,-0.84,-2.96,-2.77,-2.96
189.213005,303003637,5160,0,-0.84,-3.05,-2.77,-2.96
189.781005,303571637,5170,0,-1.07,-2.96,-2.87,-2.96
190.349005,304139637,5180,0,-1.07,-2.96,-2.87,-2.96
190.917005,304707637,5190,0,-1.31,-3.05,-2.77,-2.87
191.487566,305278198,5200,0,-1.54,-3.05,-2.77,-2.96
192.055005,305845637,5210,0,-1.54,-3.05,-2.68,-2.96
192.623005,306413637,5220,0,-1.78,-3.05,-2.77,-2.87
193.191005,306981637,5230,0,-2.01,-3.05,-2.77,-2.96
193.759005,307549637,5240,0,-2.01,-2.96,-2.77,-2.96
194.327005,308117637,5250,0,-2.25,-3.05,-2.68,-2.96
194.895005,308685637,5260,0,-2.01,-2.96,-2.77,-3.05
195.463005,309253637,5270,0,-2.48,-3.05,-2.77,-2.96
196.031006,309821638,5280,0,4.55,-3.05,-2.68,-2.96
196.599007,310389639,5290,0,37.83,-3.05,-2.77,-2.96
197.167006,310957638,5300,0,62.91,-2.96,-2.77,-2.87
197.735007,311525639,5310,0,69.01,-3.05,-2.77,-2.96
198.305551,312096183,5320,0,65.02,-2.96,-2.77,-2.96
198.873006,312663638,5330,0,62.21,-2.96,-2.87,-3.05
199.441007,313231639,5340,0,59.4,-3.05,-2.77,-2.96
200.009007,313799639,5350,0,56.35,-3.15,-2.77,-3.05
200.577005,314367637,5360,0,54.01,-2.96,-2.77,-2.87
201.145007,314935639,5370,0,51.66,-3.05,-2.77,-2.96
201.713005,315503637,5380,0,49.32,-3.05,-2.87,-2.87
202.281007,316071639,5390,0,47.44,-2.96,-2.77,-2.96
202.849007,316639639,5400,0,45.33,-3.05,-2.77,-2.87
203.417007,317207639,5410,0,43.22,-2.96,-2.77,-2.77
203.985007,317775639,5420,0,41.11,-3.05,-2.68,-2.96
204.555527,318346159,5430,0,39.24,-2.96,-2.68,-2.87
205.123007,318913639,5440,0,37.83,-3.05,-2.68,-2.87
205.691007,319481639,5450,0,36.19,-3.05,-2.77,-2.96
206.259007,320049639,5460,0,34.55,-2.96,-2.77,-2.96
206.827007,320617639,5470,0,33.15,-3.05,-2.68,-2.96
207.395007,321185639,5480,0,31.5,-3.05,-2.68,-2.96
207.963007,321753639,5490,0,30.1,-3.05,-2.77,-2.87
208.531007,322321639,5500,0,28.93,-3.05,-2.68,-2.96
209.099007,322889639,5510,0,27.52,-2.96,-2.68,-2.77
209.667007,323457639,5520,0,26.58,-2.96,-2.77,-2.87
210.235007,324025639,5530,0,25.41,-2.96,-2.68,-2.87
210.807318,324597950,5540,0,24.24,-2.96,-2.77,-2.96
211.375006,325165638,5550,0,23.07,-3.05,-2.77,-2.87
211.943007,325733639,5560,0,22.13,-3.15,-2.68,-2.96
212.511007,326301639,5570,0,20.96,-2.96,-2.77,-2.87
213.079007,326869639,5580,0,20.25,-3.05,-2.77,-2.96
213.647007,327437639,5590,0,19.32,-3.05,-2.87,-2.87
214.215007,328005639,5600,0,18.14,-3.05,-2.68,-2.87
214.783007,328573639,5610,0,17.44,-3.05,-2.77,-2.96
215.351007,329141639,5620,0,16.74,-2.96,-2.77,-2.96
215.919007,329709639,5630,0,16.04,-2.96,-2.77,-2.96
216.487007,330277639,5640,0,15.33,-2.96,-2.68,-2.96
217.055007,330845639,5650,0,14.63,-3.05,-2.68,-2.96
217.626007,331416639,5660,0,13.69,-3.05,-2.68,-2.87
218.194007,331984639,5670,0,13.22,-2.96,-2.77,-2.96
218.762007,332552639,5680,0,12.52,-2.96,-2.77,-2.96
219.330007,333120639,5690,0,12.05,-3.05,-2.77,-2.96
219.898007,333688639,5700,0,11.35,-3.05,-2.68,-2.96
220.466007,334256639,5710,0,10.64,-2.96,-2.77,-2.87
221.034007,334824639,5720,0,10.18,-3.05,-2.77,-2.96
221.602007,335392639,5730,0,9.71,-3.15,-2.87,-2.96
222.170007,335960639,5740,0,9.0,-3.05,-2.77,-2.96
222.738007,336528639,5750,0,8.53,-3.05,-2.77,-2.96
223.306007,337096639,5760,0,8.07,-3.05,-2.68,-2.96
223.876592,337667224,5770,0,7.6,-3.05,-2.77,-2.96
224.445007,338235639,5780,0,7.36,-2.96,-2.77,-2.87
225.013007,338803639,5790,0,7.13,-2.96,-2.87,-2.87
225.581007,339371639,5800,0,6.66,-2.96,-2.77,-2.96
226.149007,339939639,5810,0,6.19,-2.96,-2.77,-2.96
226.717007,340507639,5820,0,5.96,-2.96,-2.77,-2.96
227.285006,341075638,5830,0,5.72,-2.96,-2.77,-2.87
227.853007,341643639,5840,0,5.25,-3.05,-2.77,-2.87
228.421007,342211639,5850,0,5.02,-2.96,-2.68,-2.87
228.989007,342779639,5860,0,4.55,-2.96,-2.77,-2.87
229.557005,343347637,5870,0,4.08,-3.15,-2.68,-2.96
230.127572,343918204,5880,0,3.85,-3.05,-2.77,-2.87
230.695007,344485639,5890,0,3.61,-3.05,-2.68,-2.87
231.263007,345053639,5900,0,3.38,-3.05,-2.68,-2.87
231.831007,345621639,5910,0,3.14,-2.96,-2.77,-2.87
232.399007,346189639,5920,0,2.68,-3.05,-2.77,-2.96
232.967007,346757639,5930,0,2.44,-2.96,-2.87,-2.87
233.535007,347325639,5940,0,2.21,-2.96,-2.77,-2.87
234.103005,347893637,5950,0,1.74,-3.05,-2.68,-2.87
234.671005,348461637,5960,0,1.5,-3.05,-2.77,-2.96
235.239007,349029639,5970,0,1.27,-3.05,-2.77,-2.96
235.807002,349597634,5980,0,1.27,-2.96,-2.68,-2.96
